 1.0000e+06
 8.0000e+05
 6.4000e+05
 5.1200e+05
 4.0960e+05
 3.2768e+05
 2.6214e+05
 2.0972e+05
 1.6777e+05
 1.3422e+05
 1.0737e+05
 8.5899e+04
 6.8719e+04
 5.4976e+04
 4.3980e+04
 3.5184e+04
 2.8148e+04
 2.2518e+04
 1.8014e+04
 1.4412e+04
 1.1529e+04
 9.2234e+03
 7.3787e+03
 5.9030e+03
 4.7224e+03
 3.7779e+03
 3.0223e+03
 2.4179e+03
 1.9343e+03
 1.5474e+03
 1.2379e+03
 9.9035e+02
 7.9228e+02
 6.3383e+02
 5.0706e+02
 4.0565e+02
 3.2452e+02
 2.5961e+02
 2.0769e+02
 1.6615e+02
 1.3292e+02
 1.0634e+02
 8.5071e+01
 6.8056e+01
 5.4445e+01
 4.3556e+01
 3.4845e+01
 2.7876e+01
 2.2301e+01
 1.7841e+01
 1.4272e+01
 1.1418e+01
 9.1344e+00
 7.3075e+00
 5.8460e+00
 4.6768e+00
 3.7414e+00
 2.9932e+00
 2.3945e+00
 1.9156e+00
 1.5325e+00
 1.2260e+00
 9.8080e-01
 7.8464e-01
 6.2771e-01
 5.0217e-01
 4.0173e-01
 3.2139e-01
 2.5711e-01
 2.0569e-01
 1.6455e-01
 1.3164e-01
 1.0531e-01
 1.0000e-01
