 7.1199e+02
 7.3832e+02
 7.6454e+02
 7.8537e+02
 8.0728e+02
 8.3262e+02
 8.5949e+02
 8.8599e+02
 9.1559e+02
 9.5011e+02
 9.9020e+02
 1.0369e+03
 1.0915e+03
 1.1559e+03
 1.2305e+03
 1.3182e+03
 1.4212e+03
 1.5428e+03
 1.6852e+03
 1.8526e+03
 2.0490e+03
 2.2788e+03
 2.5470e+03
 2.8584e+03
 3.2185e+03
 3.6331e+03
 4.1077e+03
 4.6478e+03
 5.2586e+03
 5.9437e+03
 6.7105e+03
 7.5498e+03
 8.4596e+03
 9.4323e+03
 1.0453e+04
 1.1512e+04
 1.2584e+04
 1.3645e+04
 1.4677e+04
 1.5664e+04
 1.6598e+04
 1.7480e+04
 1.8311e+04
 1.9106e+04
 1.9877e+04
 2.0640e+04
 2.1408e+04
 2.2211e+04
 2.3071e+04
 2.4018e+04
 2.5070e+04
 2.6267e+04
 2.7658e+04
 2.9219e+04
 3.1025e+04
 3.3064e+04
 3.5317e+04
 3.7750e+04
 4.0406e+04
 4.3275e+04
 4.6329e+04
 4.9517e+04
 5.2794e+04
 5.6112e+04
 5.9424e+04
 6.2700e+04
 6.5910e+04
 6.8989e+04
 7.1881e+04
 7.4620e+04
 7.7199e+04
 7.9556e+04
 8.1802e+04
 8.2223e+04
